Time Bucket,1-Mains_A,2-Mains_B,4-Air Conditioner-AC Der. Altar,5-Air Conditioner-AC Izq Altar,6-Air Conditioner-AC Fondo Room,7-Air Conditioner-AC Sankey Kids,8-Air Conditioner-AC Hisense Kids,9-Sub Panel-Tab. Toma Black,10-Sub Panel-Tab. Tomas Red,11-Sub Panel-Tab. Media Red,3-Mains_C,12-Sub Panel-Tab. Media Black,13-Sub Panel-Tab. Light 480v Yelow,14-Sub Panel-Tab. Luces 480v Brown
2023-03-21,2.246772760910458,3.779594350821177,3.948675741182963,0.0,0.0,1.5667980596076112,1.536918403773838,0.0,1.5250232484605575e-06,1.5097123282974294,,,,
2023-03-22,2.25229310956849,3.7925501599926417,3.958029239561293,0.0,0.0,1.5725432993708717,1.5485951574439472,0.0,0.0,1.4994086143591667,,,,
2023-03-23,9.14697049700207,9.506440755036673,4.352379751692878,0.2644163150109185,7.15845345577346,8.318238328155942,1.788746449619664,0.927517982605828,1.467061710209052,1.5377702530352275,,,,
2023-03-24,2.231954968562656,3.783492514849769,3.9604707461081614,0.0,0.0,1.575132683558994,1.5253039553753536,0.0,0.0,1.5353551050007344,,,,
2023-03-25,9.344378807057272,10.922457268335553,11.578355880519023,7.093019224048455,4.122784875735971,5.515632242208057,1.539906669227017,0.5293952385478549,0.5236951139101718,1.430048922189739,,,,
2023-03-26,17.89088391144011,19.12496832026376,18.8929418274604,13.022072344134648,9.799160752102798,11.115947440349789,2.1523334903195166,1.13509735941569,1.56298932665507,2.139135165472162,,,,
2023-03-27,2.4771921312056646,3.921333601784176,4.091966599108378,0.0,0.0,1.5614094688415527,1.6785844403823216,0.0,0.0,2.3977419371228748,,,,
2023-03-28,2.490668604387707,3.904486196125878,3.9648839018079975,0.0015758568636576,0.0001120332336425,1.5449355067737898,1.788299438241588,0.0,1.4265447192721895e-06,2.2950592135575087,,,,
2023-03-29,2.493890061857435,3.811575282139249,3.943144271630181,0.0,0.0,1.558637355355157,1.60867542594062,0.0,1.4091726144154866e-06,2.1914050040688777,,,,
2023-03-30,2.4077490688514707,3.776472780437469,3.92277026807997,0.0,0.0,1.551504511167738,1.5677439014450711,1.4516585403018529e-06,0.0,2.585191991396216,,,,
2023-03-31,2.4069400473997327,4.104127886098227,4.1873628597217145,0.0328339477475484,0.0,1.553169127017127,1.7716063039734629,0.0616999992173247,0.0004629595381683,3.062945182524787,,,,
2023-04-01,9.037689696913825,9.953827026983898,10.846537193573845,6.754365149521297,4.630356603661643,5.776303373390833,1.545238565150367,0.2669185870816972,0.4284057702324125,3.0677187568918862,,,,
2023-04-02,22.24764175373501,22.220608285458884,19.96411651574665,17.14697057739364,13.519131939574878,14.912928297137151,1.8182294416464704,1.2895429684638977,1.900215043504503,2.879212830454509,,,,
2023-04-03,1.8767322260750663,4.117217876862419,4.549941877216763,0.0,0.0,1.547807228439119,1.6207627739742068,0.0,1.5355239974127876e-06,2.6327913605647617,,,,
2023-04-04,1.877479730260637,4.138628477681477,4.562622866715325,0.0,0.0,1.5548538308419122,1.643371834746732,0.0,1.8204751279619e-06,2.6389995615471737,,,,
2023-04-05,1.8758043471442327,4.216123124923706,4.549924897732205,0.0,0.0,1.546250276355743,1.827126536971198,1.471480793423123e-06,1.5631469090779623e-06,2.630550875850253,,,,
2023-04-06,10.77499344495985,11.351798309815726,4.919617336328295,0.2611025842052036,9.899070541627143,10.934127167820405,1.623502104608483,1.03032080458747,1.4954598642052543,2.9246725246365872,,,,
